"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RASGEF1C",0,8.78844419151503,0.574,0.005,0,"7","RASGEF1C"
"SHISA9",0,11.9142530556633,0.557,0.003,0,"7","SHISA9"
"PCSK2",0,7.92364960185318,0.525,0.005,0,"7","PCSK2"
"RELN",0,6.49542038014856,0.525,0.007,0,"7","RELN"
"XIST",0,8.98226964131281,0.508,0.001,0,"7","XIST"
"NRXN1",9.96847863820567e-267,10.7512380278027,1,0.045,3.84843086306568e-262,"7","NRXN1"
"CADM2",1.88985110852111e-165,7.88050742970744,0.951,0.071,7.29595918955659e-161,"7","CADM2"
"NRXN3",3.29207939226044e-153,9.17089065909401,0.951,0.079,1.27094017017606e-148,"7","NRXN3"
"KCNMB4",2.43526202465007e-146,6.08679052176719,0.656,0.034,9.40157257236405e-142,"7","KCNMB4"
"SORCS1",3.80923266293226e-135,6.16047069266586,0.836,0.065,1.47059236185163e-130,"7","SORCS1"
"TRABD2B",2.22920737051625e-116,5.55960897893168,0.557,0.031,8.60607797461504e-112,"7","TRABD2B"
"GPM6B",4.09958412852494e-104,7.74911332349605,0.557,0.035,1.58268544865834e-99,"7","GPM6B"
"ITGB8",3.66352171607457e-102,6.50391357793761,0.541,0.034,1.41433919370775e-97,"7","ITGB8"
"CDH191",6.90641467538482e-85,4.73066719158866,0.967,0.15,2.66629044957907e-80,"7","CDH19"
"CHL1",1.05676964388004e-82,7.75441104766746,0.754,0.091,4.07976488716327e-78,"7","CHL1"
"LPAR11",1.08212403936362e-82,4.55598303360793,0.738,0.079,4.17764806636718e-78,"7","LPAR1"
"NLGN4X",1.31376119804819e-81,4.72042154427381,0.525,0.039,5.07190648118483e-77,"7","NLGN4X"
"TMEM132B",2.61097575646234e-75,8.60446100041387,0.508,0.041,1.00799330053985e-70,"7","TMEM132B"
"IQGAP22",2.67836921853429e-71,3.76076321373536,0.672,0.073,1.03401122050735e-66,"7","IQGAP2"
"SLC35F1",2.76613800453087e-69,7.81800775044992,0.77,0.117,1.06789523802919e-64,"7","SLC35F1"
"KLHL29",3.31420865183395e-67,4.73457681517622,0.689,0.087,1.27948339212702e-62,"7","KLHL29"
"NCAM21",7.72825433136504e-63,4.42250794102385,0.82,0.134,2.98356986716679e-58,"7","NCAM2"
"ZNF536",1.90695795686985e-60,6.64198253579454,0.77,0.135,7.36200188829174e-56,"7","ZNF536"
"GNG21",2.74424260304066e-53,3.62249796969504,0.541,0.061,1.05944229932988e-48,"7","GNG2"
"ALCAM",5.50967108938325e-52,4.9154447896182,0.525,0.063,2.1270636207673e-47,"7","ALCAM"
"ADGRB32",3.51112228274168e-45,3.77864083190936,0.885,0.223,1.35550386847525e-40,"7","ADGRB3"
"MMADHC-DT",5.42302329420551e-43,5.21749333547769,0.525,0.076,2.09361237296098e-38,"7","MMADHC-DT"
"NEGR11",1.52403146211853e-37,3.10630173658615,0.803,0.201,5.88367586265479e-33,"7","NEGR1"
"SAMHD1",3.50883281220675e-37,3.82402850335238,0.721,0.179,1.35461999548054e-32,"7","SAMHD1"
"ANK3",5.2816205266955e-36,3.72171399524296,0.967,0.625,2.03902242053606e-31,"7","ANK3"
"SCN7A1",2.18616927076206e-32,3.10305984698165,0.787,0.219,8.43992508670401e-28,"7","SCN7A"
"ASTN2",4.36352790910859e-32,5.53880890985293,0.689,0.201,1.68458358459046e-27,"7","ASTN2"
"PLSCR4",8.03549158929183e-32,3.54509478293476,0.623,0.138,3.102181882962e-27,"7","PLSCR4"
"FRMD4A2",1.09742490428141e-31,4.37318351735612,0.918,0.488,4.2367185854688e-27,"7","FRMD4A"
"GULP1",9.19371492522585e-30,3.31714135034264,0.607,0.137,3.54932558403269e-25,"7","GULP1"
"LGI4",1.01492013786473e-29,4.91966281375732,0.557,0.129,3.91820068424057e-25,"7","LGI4"
"EHBP11",2.85850240509836e-29,4.14063892634672,0.885,0.51,1.10355343851227e-24,"7","EHBP1"
"DOCK51",2.35625953289233e-28,3.37445573970014,0.902,0.528,9.09657555268412e-24,"7","DOCK5"
"EPB41L21",1.00756274062851e-27,2.54259217425392,0.869,0.345,3.88979671647044e-23,"7","EPB41L2"
"TENM3",1.87212791109159e-24,3.69307810728906,0.738,0.296,7.22753701356018e-20,"7","TENM3"
"STARD131",5.23934542784488e-24,2.53354479745952,0.918,0.721,2.02270169587379e-19,"7","STARD13"
"ASAP2",7.5883241957542e-23,2.66580236677155,0.754,0.29,2.92954843901287e-18,"7","ASAP2"
"PRKCA",2.19265395220479e-22,3.71496401782672,0.803,0.439,8.46495984788181e-18,"7","PRKCA"
"CAB39L",2.53207460280448e-22,4.3549301482949,0.672,0.266,9.77532721158696e-18,"7","CAB39L"
"SLIT21",1.99208971001491e-21,2.81601240741919,0.59,0.171,7.69066153448355e-17,"7","SLIT2"
"ENSG00000230490",1.09723967961329e-20,3.72348485942086,0.803,0.48,4.23600350711508e-16,"7","ENSG00000230490"
"WIPF11",5.95527210862878e-20,3.42737084395714,0.689,0.285,2.29909235025723e-15,"7","WIPF1"
"BCL22",1.04175705528085e-19,3.50171418690678,0.754,0.423,4.02180728761727e-15,"7","BCL2"
"KIAA12171",1.61677383602223e-19,2.05954640942134,0.918,0.692,6.24171707134742e-15,"7","KIAA1217"
"DST1",2.23213608196794e-19,1.55837692993885,0.967,0.889,8.61738455804542e-15,"7","DST"
"ADGRL3",4.28379147529027e-19,2.73881572749038,0.754,0.352,1.65380053695056e-14,"7","ADGRL3"
"FOXO12",5.26018719217114e-19,3.49960829959787,0.787,0.534,2.03074786740959e-14,"7","FOXO1"
"FIGN1",1.0350923861486e-17,3.34722330965855,0.77,0.52,3.99607766596528e-13,"7","FIGN"
"FRMD51",1.19549436945004e-17,3.99626805259664,0.672,0.318,4.61532556269884e-13,"7","FRMD5"
"AGAP11",1.73842422521589e-17,2.35361668339189,0.852,0.656,6.71136056386846e-13,"7","AGAP1"
"COL5A21",8.71605483386374e-17,2.04869357868482,0.508,0.141,3.36492012916144e-12,"7","COL5A2"
"CLMN1",3.9125726663465e-16,2.35851526864417,0.541,0.174,1.51048780356973e-11,"7","CLMN"
"PMEPA1",7.28149031902026e-16,3.47121428317116,0.525,0.191,2.81109215256096e-11,"7","PMEPA1"
"ABCA81",1.63898137109656e-15,1.57399071464262,0.787,0.475,6.32745148125537e-11,"7","ABCA8"
"SPATA13",2.07817422195111e-14,2.10051966070154,0.541,0.182,8.02299940126444e-10,"7","SPATA13"
"PLCB11",5.46790347540288e-14,1.3230693972455,0.803,0.379,2.11093881571404e-09,"7","PLCB1"
"GPR155",5.49948393615427e-14,3.62813183485792,0.574,0.269,2.12313076839172e-09,"7","GPR155"
"ABCA61",8.64726151268386e-14,1.20114575656243,0.59,0.211,3.33836177958673e-09,"7","ABCA6"
"HSPA12A",9.92251076233513e-14,3.75203863278572,0.574,0.278,3.8306845049071e-09,"7","HSPA12A"
"BACH2",7.67192737627955e-13,2.98445466113161,0.689,0.429,2.96182428288648e-08,"7","BACH2"
"RALGPS2",3.86157019761607e-12,3.69419448621206,0.574,0.306,1.49079779049166e-07,"7","RALGPS2"
"ZEB22",1.14541786250704e-11,1.87515781546745,0.77,0.595,4.42200019999467e-07,"7","ZEB2"
"CADM1",1.21870684373894e-11,2.28529999729064,0.705,0.467,4.70493964093854e-07,"7","CADM1"
"CASC15",1.23255541935315e-11,1.41189119742512,0.525,0.187,4.75840345195478e-07,"7","CASC15"
"SEMA3C",1.80795015095628e-11,2.98344028371015,0.639,0.397,6.97977235278183e-07,"7","SEMA3C"
"NCAM11",2.52976159968055e-11,2.40263071829232,0.77,0.55,9.76639763172672e-07,"7","NCAM1"
"KCTD1",4.62557078364954e-11,3.66860990258133,0.541,0.29,1.78574785673574e-06,"7","KCTD1"
"COBL1",5.63831643051434e-11,2.40220219614268,0.639,0.394,2.17672844116437e-06,"7","COBL"
"CTDSPL",7.64314703357834e-11,3.03234058329462,0.623,0.398,2.95071334378325e-06,"7","CTDSPL"
"ANK21",1.05287376185431e-10,1.82841462239881,0.885,0.696,4.06472444501474e-06,"7","ANK2"
"ZSWIM62",6.04175315985333e-10,2.2574614380313,0.721,0.593,2.33247922489298e-05,"7","ZSWIM6"
"PMP22",6.14501539197976e-10,2.80800780504617,0.574,0.343,2.37234464222771e-05,"7","PMP22"
"CLIC41",8.19206327925306e-10,2.36347318113031,0.672,0.504,3.16262794958844e-05,"7","CLIC4"
"GAS72",8.5790678807436e-10,1.69266477427298,0.607,0.339,3.31203494603987e-05,"7","GAS7"
"ADK",1.12557078346416e-09,1.71284676551526,0.738,0.581,4.34537856664173e-05,"7","ADK"
"IL1RAPL1",2.46856778921601e-09,1.89506811484209,0.836,0.674,9.53015280704734e-05,"7","IL1RAPL1"
"CTNNA1",3.47009320111615e-09,1.64372760863092,0.77,0.65,0.00013396641812229,"7","CTNNA1"
"RASSF4",4.77140457403515e-09,3.60860058134169,0.574,0.391,0.000184204844985201,"7","RASSF4"
"DOCK7",5.46823129774384e-09,2.74827985586907,0.557,0.335,0.000211106537480699,"7","DOCK7"
"SIPA1L1",5.97135238338879e-09,2.65040622230356,0.525,0.286,0.000230530030113108,"7","SIPA1L1"
"SIPA1L2",1.15983385770506e-08,1.94725774382266,0.705,0.536,0.000447765459105614,"7","SIPA1L2"
"ADAMTS9-AS21",2.06127465037516e-08,1.09102213472991,0.738,0.502,0.000795775691523834,"7","ADAMTS9-AS2"
"CTNND21",5.01447249029318e-08,3.19440331633491,0.623,0.442,0.00193588724960258,"7","CTNND2"
"PARD3B",6.19045486105959e-08,1.88291440957313,0.705,0.633,0.00238988700366067,"7","PARD3B"
"MAP4K5",7.57149216326151e-08,2.70462004196104,0.557,0.365,0.00292305026454874,"7","MAP4K5"
"RETREG11",7.82347139670267e-08,1.63661985801283,0.689,0.518,0.00302032936741103,"7","RETREG1"
"ARHGAP242",8.10029036441233e-08,1.68559506552105,0.77,0.682,0.00312719809808502,"7","ARHGAP24"
"COL21A1",9.82330980754005e-08,2.48012487578374,0.574,0.4,0.00379238698429891,"7","COL21A1"
"PHLDB11",1.57212802103275e-07,1.76395761665772,0.574,0.359,0.00606935743799903,"7","PHLDB1"
"PIP4K2A1",1.75204004252791e-07,2.22246389076795,0.557,0.365,0.00676392578818323,"7","PIP4K2A"
"DPYSL2",1.75211522604695e-07,1.8485115530871,0.541,0.32,0.00676421604167687,"7","DPYSL2"
"ELMO12",1.97964364730086e-07,1.00129315846798,0.639,0.353,0.00764261226476971,"7","ELMO1"
"SPATA61",2.93035645540944e-07,2.07641994639588,0.557,0.358,0.0113129341317537,"7","SPATA6"
"CHD7",3.87786548271879e-07,2.17017378581593,0.607,0.451,0.0149708874825842,"7","CHD7"
"TNFRSF19",4.0720782673012e-07,2.61418688959781,0.541,0.351,0.015720665358743,"7","TNFRSF19"
"AKT34",5.81413243950279e-07,1.27335048550752,0.656,0.402,0.0224460396959445,"7","AKT3"
"FYN2",9.17281422350589e-07,1.86464543106127,0.656,0.504,0.0354125665912668,"7","FYN"
"ADD31",9.3411852208233e-07,1.78300761605501,0.672,0.602,0.0360625796635104,"7","ADD3"
"ANKRD361",1.64090837067078e-06,1.95047333520383,0.607,0.471,0.063348908558116,"7","ANKRD36"
"KLF9",1.69906777498091e-06,1.92164355987511,0.541,0.369,0.0655942105209132,"7","KLF9"
"PLCE11",3.3202377541358e-06,1.82406818509459,0.557,0.42,0.128181098736167,"7","PLCE1"
"RBMS11",4.54908426603169e-06,1.1712902184082,0.82,0.776,0.175621947174419,"7","RBMS1"
"SLC44A1",4.60293201667081e-06,2.43844873162956,0.508,0.348,0.177700793435593,"7","SLC44A1"
"WSB1",7.0552142522407e-06,1.92982957149234,0.672,0.708,0.272373601422005,"7","WSB1"
"GALNT2",1.11032481678999e-05,1.99091185002011,0.525,0.375,0.428651998769945,"7","GALNT2"
"MIR100HG1",1.11116944287014e-05,2.10420715955317,0.541,0.401,0.428978075114448,"7","MIR100HG"
"FMNL21",1.22201049469982e-05,1.19482243450383,0.557,0.379,0.471769371583813,"7","FMNL2"
"TGFBR21",1.48202559231817e-05,1.55109070926211,0.623,0.563,0.572150800170352,"7","TGFBR2"
"TEAD1",2.48933997362342e-05,1.34243197202725,0.705,0.621,0.961034590217058,"7","TEAD1"
"SH3D191",5.57998053865092e-05,1.05137806102139,0.787,0.695,1,"7","SH3D19"
"MYO1E1",5.88220042536212e-05,1.24158158941432,0.541,0.394,1,"7","MYO1E"
"AHNAK",7.61905016834797e-05,1.91627785147093,0.541,0.431,1,"7","AHNAK"
"PTBP2",0.000111957502731199,1.52309039753341,0.623,0.541,1,"7","PTBP2"
"MYO5A1",0.00019593088618589,1.75094276396522,0.508,0.405,1,"7","MYO5A"
"DIP2C",0.000241406848224623,1.43564731154623,0.656,0.608,1,"7","DIP2C"
"CECR2",0.000355469491538207,1.85535060527201,0.541,0.451,1,"7","CECR2"
"LAMA41",0.000418914045445766,1.12625380313961,0.607,0.529,1,"7","LAMA4"
"VPS13C2",0.000498607057993215,1.55418152192881,0.639,0.62,1,"7","VPS13C"
"C1orf21",0.000504593961308814,1.22059014636647,0.689,0.676,1,"7","C1orf21"
"HNRNPDL",0.00052079219548604,1.10577317386789,0.639,0.596,1,"7","HNRNPDL"
"ST3GAL6",0.000531050857643003,1.0679848742544,0.639,0.538,1,"7","ST3GAL6"
"ANTXR21",0.000605579527988039,1.35054349164739,0.525,0.426,1,"7","ANTXR2"
"SAT11",0.000786816954907284,1.04272277600583,0.623,0.55,1,"7","SAT1"
"RNF1301",0.000795687796576864,1.18347989800094,0.525,0.429,1,"7","RNF130"
"PCGF5",0.000809615096029521,1.0061595145471,0.607,0.536,1,"7","PCGF5"
"LRCH3",0.000939800612273666,1.05781385736123,0.59,0.534,1,"7","LRCH3"
"ASPH",0.000982603079896949,1.1796758073246,0.59,0.545,1,"7","ASPH"
"PIK3R1",0.00105448943847543,1.10456833478395,0.672,0.592,1,"7","PIK3R1"
"STAG1",0.00116868450883362,1.082826714275,0.689,0.704,1,"7","STAG1"
"RALGAPA1",0.00140548751775774,1.15537265806994,0.705,0.682,1,"7","RALGAPA1"
"MT-CO31",0.00165887829200724,1.17226098973772,0.541,0.437,1,"7","MT-CO3"
"HSPG21",0.00481041745493433,1.11498274234584,0.508,0.448,1,"7","HSPG2"
"MT-ND41",0.0053590577107557,1.3895247364026,0.525,0.439,1,"7","MT-ND4"
"NTN4",0.00851916765470261,1.1683828024139,0.508,0.47,1,"7","NTN4"
"MAML31",0.00868749494164287,1.40990615312066,0.508,0.438,1,"7","MAML3"
